Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60
[999.47762563],[999.47761614],[999.47761362],[999.4776111],[999.47760859],[999.47760607],[999.47760356],[999.47760104],[999.47759853],[999.47759601],[999.47759349],[999.47759098],[999.47758846],[999.47758595],[999.47758343],[999.47758092],[999.4775784],[999.47757589],[999.47757337],[999.47757085],[999.47756834],[999.47756582],[999.47756331],[999.47756079],[999.47755828],[999.47755576],[999.47755324],[999.47755073],[999.47754821],[999.4775457],[999.47754318],[999.47754067],[999.47753815],[999.47753564],[999.47753312],[999.4775306],[999.47752809],[999.47752557],[999.47752306],[999.47752054],[999.47751803],[999.47751551],[999.47751299],[999.47751048],[999.47750796],[999.47750545],[999.47750293],[999.47750042],[999.4774979],[999.47749539],[999.47749287],[999.47749035],[999.47748784],[999.47748532],[999.47748281],[999.47748029],[999.47747778],[999.47747526],[999.47747274],[999.47747023]
[999.42415281],[999.42415663],[999.4241486],[999.42414057],[999.42413253],[999.4241245],[999.42411647],[999.42410844],[999.42410041],[999.42409238],[999.42408434],[999.42407631],[999.42406828],[999.42406025],[999.42405222],[999.42404419],[999.42403615],[999.42402812],[999.42402009],[999.42401206],[999.42400403],[999.423996],[999.42398796],[999.42397993],[999.4239719],[999.42396387],[999.42395584],[999.42394781],[999.42393977],[999.42393174],[999.42392371],[999.42391568],[999.42390765],[999.42389962],[999.42389158],[999.42388355],[999.42387552],[999.42386749],[999.42385946],[999.42385143],[999.4238434],[999.42383536],[999.42382733],[999.4238193],[999.42381127],[999.42380324],[999.42379521],[999.42378717],[999.42377914],[999.42377111],[999.42376308],[999.42375505],[999.42374702],[999.42373898],[999.42373095],[999.42372292],[999.42371489],[999.42370686],[999.42369883],[999.42369079]
[999.30110567],[999.30105821],[999.30105583],[999.30105344],[999.30105105],[999.30104866],[999.30104627],[999.30104389],[999.3010415],[999.30103911],[999.30103672],[999.30103434],[999.30103195],[999.30102956],[999.30102717],[999.30102479],[999.3010224],[999.30102001],[999.30101762],[999.30101524],[999.30101285],[999.30101046],[999.30100807],[999.30100569],[999.3010033],[999.30100091],[999.30099852],[999.30099613],[999.30099375],[999.30099136],[999.30098897],[999.30098658],[999.3009842],[999.30098181],[999.30097942],[999.30097703],[999.30097465],[999.30097226],[999.30096987],[999.30096748],[999.3009651],[999.30096271],[999.30096032],[999.30095793],[999.30095555],[999.30095316],[999.30095077],[999.30094838],[999.30094599],[999.30094361],[999.30094122],[999.30093883],[999.30093644],[999.30093406],[999.30093167],[999.30092928],[999.30092689],[999.30092451],[999.30092212],[999.30091973]
[999.5028381],[999.50285574],[999.50285195],[999.50284817],[999.50284438],[999.50284059],[999.50283681],[999.50283302],[999.50282924],[999.50282545],[999.50282166],[999.50281788],[999.50281409],[999.5028103],[999.50280652],[999.50280273],[999.50279894],[999.50279516],[999.50279137],[999.50278758],[999.5027838],[999.50278001],[999.50277622],[999.50277244],[999.50276865],[999.50276486],[999.50276108],[999.50275729],[999.5027535],[999.50274972],[999.50274593],[999.50274214],[999.50273836],[999.50273457],[999.50273078],[999.502727],[999.50272321],[999.50271942],[999.50271564],[999.50271185],[999.50270806],[999.50270428],[999.50270049],[999.5026967],[999.50269292],[999.50268913],[999.50268534],[999.50268156],[999.50267777],[999.50267398],[999.5026702],[999.50266641],[999.50266262],[999.50265884],[999.50265505],[999.50265126],[999.50264748],[999.50264369],[999.5026399],[999.50263612]
[999.28639059],[999.28638599],[999.28638346],[999.28638094],[999.28637842],[999.28637589],[999.28637337],[999.28637085],[999.28636832],[999.2863658],[999.28636328],[999.28636075],[999.28635823],[999.2863557],[999.28635318],[999.28635066],[999.28634813],[999.28634561],[999.28634309],[999.28634056],[999.28633804],[999.28633551],[999.28633299],[999.28633047],[999.28632794],[999.28632542],[999.2863229],[999.28632037],[999.28631785],[999.28631533],[999.2863128],[999.28631028],[999.28630775],[999.28630523],[999.28630271],[999.28630018],[999.28629766],[999.28629514],[999.28629261],[999.28629009],[999.28628757],[999.28628504],[999.28628252],[999.28627999],[999.28627747],[999.28627495],[999.28627242],[999.2862699],[999.28626738],[999.28626485],[999.28626233],[999.28625981],[999.28625728],[999.28625476],[999.28625223],[999.28624971],[999.28624719],[999.28624466],[999.28624214],[999.28623962]
[999.36926952],[999.36926825],[999.36926161],[999.36925496],[999.36924832],[999.36924167],[999.36923503],[999.36922838],[999.36922174],[999.36921509],[999.36920845],[999.3692018],[999.36919516],[999.36918851],[999.36918186],[999.36917522],[999.36916857],[999.36916193],[999.36915528],[999.36914864],[999.36914199],[999.36913535],[999.3691287],[999.36912206],[999.36911541],[999.36910877],[999.36910212],[999.36909548],[999.36908883],[999.36908219],[999.36907554],[999.3690689],[999.36906225],[999.3690556],[999.36904896],[999.36904231],[999.36903567],[999.36902902],[999.36902238],[999.36901573],[999.36900909],[999.36900244],[999.3689958],[999.36898915],[999.36898251],[999.36897586],[999.36896922],[999.36896257],[999.36895593],[999.36894928],[999.36894263],[999.36893599],[999.36892934],[999.3689227],[999.36891605],[999.36890941],[999.36890276],[999.36889612],[999.36888947],[999.36888283]
[999.33537211],[999.33540544],[999.33540508],[999.33540472],[999.33540436],[999.33540399],[999.33540363],[999.33540327],[999.3354029],[999.33540254],[999.33540218],[999.33540182],[999.33540145],[999.33540109],[999.33540073],[999.33540037],[999.3354],[999.33539964],[999.33539928],[999.33539891],[999.33539855],[999.33539819],[999.33539783],[999.33539746],[999.3353971],[999.33539674],[999.33539638],[999.33539601],[999.33539565],[999.33539529],[999.33539492],[999.33539456],[999.3353942],[999.33539384],[999.33539347],[999.33539311],[999.33539275],[999.33539239],[999.33539202],[999.33539166],[999.3353913],[999.33539093],[999.33539057],[999.33539021],[999.33538985],[999.33538948],[999.33538912],[999.33538876],[999.3353884],[999.33538803],[999.33538767],[999.33538731],[999.33538694],[999.33538658],[999.33538622],[999.33538586],[999.33538549],[999.33538513],[999.33538477],[999.33538441]
[999.17253519],[999.17258388],[999.17256552],[999.17254716],[999.17252881],[999.17251045],[999.17249209],[999.17247373],[999.17245538],[999.17243702],[999.17241866],[999.17240031],[999.17238195],[999.17236359],[999.17234524],[999.17232688],[999.17230852],[999.17229016],[999.17227181],[999.17225345],[999.17223509],[999.17221674],[999.17219838],[999.17218002],[999.17216166],[999.17214331],[999.17212495],[999.17210659],[999.17208824],[999.17206988],[999.17205152],[999.17203316],[999.17201481],[999.17199645],[999.17197809],[999.17195974],[999.17194138],[999.17192302],[999.17190466],[999.17188631],[999.17186795],[999.17184959],[999.17183124],[999.17181288],[999.17179452],[999.17177617],[999.17175781],[999.17173945],[999.17172109],[999.17170274],[999.17168438],[999.17166602],[999.17164767],[999.17162931],[999.17161095],[999.17159259],[999.17157424],[999.17155588],[999.17153752],[999.17151917]
[999.10313532],[999.10309416],[999.10307663],[999.1030591],[999.10304157],[999.10302405],[999.10300652],[999.10298899],[999.10297146],[999.10295393],[999.1029364],[999.10291888],[999.10290135],[999.10288382],[999.10286629],[999.10284876],[999.10283124],[999.10281371],[999.10279618],[999.10277865],[999.10276112],[999.10274359],[999.10272607],[999.10270854],[999.10269101],[999.10267348],[999.10265595],[999.10263843],[999.1026209],[999.10260337],[999.10258584],[999.10256831],[999.10255078],[999.10253326],[999.10251573],[999.1024982],[999.10248067],[999.10246314],[999.10244562],[999.10242809],[999.10241056],[999.10239303],[999.1023755],[999.10235797],[999.10234045],[999.10232292],[999.10230539],[999.10228786],[999.10227033],[999.10225281],[999.10223528],[999.10221775],[999.10220022],[999.10218269],[999.10216516],[999.10214764],[999.10213011],[999.10211258],[999.10209505],[999.10207752]
[999.39221795],[999.39210936],[999.39208963],[999.39206989],[999.39205015],[999.39203042],[999.39201068],[999.39199094],[999.39197121],[999.39195147],[999.39193173],[999.391912],[999.39189226],[999.39187252],[999.39185279],[999.39183305],[999.39181331],[999.39179358],[999.39177384],[999.3917541],[999.39173437],[999.39171463],[999.39169489],[999.39167516],[999.39165542],[999.39163568],[999.39161595],[999.39159621],[999.39157647],[999.39155674],[999.391537],[999.39151726],[999.39149753],[999.39147779],[999.39145805],[999.39143832],[999.39141858],[999.39139884],[999.39137911],[999.39135937],[999.39133963],[999.3913199],[999.39130016],[999.39128042],[999.39126069],[999.39124095],[999.39122121],[999.39120148],[999.39118174],[999.391162],[999.39114227],[999.39112253],[999.39110279],[999.39108306],[999.39106332],[999.39104358],[999.39102385],[999.39100411],[999.39098437],[999.39096464]
[999.44761084],[999.44759702],[999.44757575],[999.44755448],[999.44753322],[999.44751195],[999.44749068],[999.44746941],[999.44744814],[999.44742687],[999.4474056],[999.44738433],[999.44736306],[999.44734179],[999.44732052],[999.44729925],[999.44727798],[999.44725671],[999.44723544],[999.44721417],[999.4471929],[999.44717163],[999.44715036],[999.44712909],[999.44710782],[999.44708655],[999.44706528],[999.44704401],[999.44702274],[999.44700147],[999.4469802],[999.44695893],[999.44693767],[999.4469164],[999.44689513],[999.44687386],[999.44685259],[999.44683132],[999.44681005],[999.44678878],[999.44676751],[999.44674624],[999.44672497],[999.4467037],[999.44668243],[999.44666116],[999.44663989],[999.44661862],[999.44659735],[999.44657608],[999.44655481],[999.44653354],[999.44651227],[999.446491],[999.44646973],[999.44644846],[999.44642719],[999.44640592],[999.44638465],[999.44636339]
[999.31414601],[999.31411772],[999.3140981],[999.31407849],[999.31405888],[999.31403927],[999.31401966],[999.31400005],[999.31398044],[999.31396083],[999.31394122],[999.3139216],[999.31390199],[999.31388238],[999.31386277],[999.31384316],[999.31382355],[999.31380394],[999.31378433],[999.31376472],[999.3137451],[999.31372549],[999.31370588],[999.31368627],[999.31366666],[999.31364705],[999.31362744],[999.31360783],[999.31358821],[999.3135686],[999.31354899],[999.31352938],[999.31350977],[999.31349016],[999.31347055],[999.31345094],[999.31343133],[999.31341171],[999.3133921],[999.31337249],[999.31335288],[999.31333327],[999.31331366],[999.31329405],[999.31327444],[999.31325483],[999.31323521],[999.3132156],[999.31319599],[999.31317638],[999.31315677],[999.31313716],[999.31311755],[999.31309794],[999.31307833],[999.31305872],[999.3130391],[999.31301949],[999.31299988],[999.31298027]
[999.3313488],[999.33129768],[999.33129024],[999.3312828],[999.33127536],[999.33126792],[999.33126048],[999.33125304],[999.33124559],[999.33123815],[999.33123071],[999.33122327],[999.33121583],[999.33120839],[999.33120095],[999.33119351],[999.33118607],[999.33117863],[999.33117119],[999.33116375],[999.3311563],[999.33114886],[999.33114142],[999.33113398],[999.33112654],[999.3311191],[999.33111166],[999.33110422],[999.33109678],[999.33108934],[999.3310819],[999.33107445],[999.33106701],[999.33105957],[999.33105213],[999.33104469],[999.33103725],[999.33102981],[999.33102237],[999.33101493],[999.33100749],[999.33100005],[999.33099261],[999.33098516],[999.33097772],[999.33097028],[999.33096284],[999.3309554],[999.33094796],[999.33094052],[999.33093308],[999.33092564],[999.3309182],[999.33091076],[999.33090331],[999.33089587],[999.33088843],[999.33088099],[999.33087355],[999.33086611]
[999.42213887],[999.42210205],[999.4221007],[999.42209935],[999.422098],[999.42209665],[999.4220953],[999.42209395],[999.4220926],[999.42209126],[999.42208991],[999.42208856],[999.42208721],[999.42208586],[999.42208451],[999.42208316],[999.42208181],[999.42208046],[999.42207911],[999.42207776],[999.42207641],[999.42207506],[999.42207371],[999.42207237],[999.42207102],[999.42206967],[999.42206832],[999.42206697],[999.42206562],[999.42206427],[999.42206292],[999.42206157],[999.42206022],[999.42205887],[999.42205752],[999.42205617],[999.42205483],[999.42205348],[999.42205213],[999.42205078],[999.42204943],[999.42204808],[999.42204673],[999.42204538],[999.42204403],[999.42204268],[999.42204133],[999.42203998],[999.42203863],[999.42203729],[999.42203594],[999.42203459],[999.42203324],[999.42203189],[999.42203054],[999.42202919],[999.42202784],[999.42202649],[999.42202514],[999.42202379]
[999.42861779],[999.42866106],[999.42865316],[999.42864526],[999.42863736],[999.42862946],[999.42862156],[999.42861366],[999.42860576],[999.42859786],[999.42858996],[999.42858206],[999.42857416],[999.42856626],[999.42855836],[999.42855046],[999.42854256],[999.42853466],[999.42852676],[999.42851886],[999.42851095],[999.42850305],[999.42849515],[999.42848725],[999.42847935],[999.42847145],[999.42846355],[999.42845565],[999.42844775],[999.42843985],[999.42843195],[999.42842405],[999.42841615],[999.42840825],[999.42840035],[999.42839245],[999.42838455],[999.42837665],[999.42836875],[999.42836085],[999.42835295],[999.42834505],[999.42833715],[999.42832925],[999.42832135],[999.42831345],[999.42830555],[999.42829765],[999.42828975],[999.42828185],[999.42827395],[999.42826605],[999.42825815],[999.42825025],[999.42824235],[999.42823445],[999.42822655],[999.42821865],[999.42821075],[999.42820285]
[999.23877623],[999.23871572],[999.23871399],[999.23871226],[999.23871053],[999.2387088],[999.23870707],[999.23870534],[999.23870362],[999.23870189],[999.23870016],[999.23869843],[999.2386967],[999.23869497],[999.23869324],[999.23869151],[999.23868978],[999.23868805],[999.23868632],[999.23868459],[999.23868287],[999.23868114],[999.23867941],[999.23867768],[999.23867595],[999.23867422],[999.23867249],[999.23867076],[999.23866903],[999.2386673],[999.23866557],[999.23866384],[999.23866212],[999.23866039],[999.23865866],[999.23865693],[999.2386552],[999.23865347],[999.23865174],[999.23865001],[999.23864828],[999.23864655],[999.23864482],[999.23864309],[999.23864137],[999.23863964],[999.23863791],[999.23863618],[999.23863445],[999.23863272],[999.23863099],[999.23862926],[999.23862753],[999.2386258],[999.23862407],[999.23862234],[999.23862062],[999.23861889],[999.23861716],[999.23861543]
[999.46146927],[999.46151641],[999.46151297],[999.46150954],[999.46150611],[999.46150268],[999.46149925],[999.46149582],[999.46149238],[999.46148895],[999.46148552],[999.46148209],[999.46147866],[999.46147523],[999.46147179],[999.46146836],[999.46146493],[999.4614615],[999.46145807],[999.46145464],[999.4614512],[999.46144777],[999.46144434],[999.46144091],[999.46143748],[999.46143405],[999.46143061],[999.46142718],[999.46142375],[999.46142032],[999.46141689],[999.46141346],[999.46141002],[999.46140659],[999.46140316],[999.46139973],[999.4613963],[999.46139287],[999.46138943],[999.461386],[999.46138257],[999.46137914],[999.46137571],[999.46137228],[999.46136884],[999.46136541],[999.46136198],[999.46135855],[999.46135512],[999.46135169],[999.46134825],[999.46134482],[999.46134139],[999.46133796],[999.46133453],[999.4613311],[999.46132766],[999.46132423],[999.4613208],[999.46131737]
[999.18105458],[999.18101978],[999.18101605],[999.18101231],[999.18100858],[999.18100484],[999.18100111],[999.18099737],[999.18099364],[999.1809899],[999.18098617],[999.18098243],[999.1809787],[999.18097496],[999.18097123],[999.18096749],[999.18096376],[999.18096002],[999.18095629],[999.18095255],[999.18094882],[999.18094508],[999.18094135],[999.18093761],[999.18093388],[999.18093014],[999.18092641],[999.18092267],[999.18091894],[999.1809152],[999.18091147],[999.18090773],[999.180904],[999.18090026],[999.18089653],[999.18089279],[999.18088906],[999.18088532],[999.18088159],[999.18087785],[999.18087412],[999.18087038],[999.18086665],[999.18086291],[999.18085918],[999.18085544],[999.18085171],[999.18084797],[999.18084424],[999.1808405],[999.18083677],[999.18083303],[999.1808293],[999.18082556],[999.18082183],[999.18081809],[999.18081436],[999.18081062],[999.18080689],[999.18080315]
[999.44404103],[999.444043],[999.44403514],[999.44402728],[999.44401942],[999.44401156],[999.44400369],[999.44399583],[999.44398797],[999.44398011],[999.44397225],[999.44396438],[999.44395652],[999.44394866],[999.4439408],[999.44393294],[999.44392507],[999.44391721],[999.44390935],[999.44390149],[999.44389363],[999.44388576],[999.4438779],[999.44387004],[999.44386218],[999.44385432],[999.44384645],[999.44383859],[999.44383073],[999.44382287],[999.44381501],[999.44380715],[999.44379928],[999.44379142],[999.44378356],[999.4437757],[999.44376784],[999.44375997],[999.44375211],[999.44374425],[999.44373639],[999.44372853],[999.44372066],[999.4437128],[999.44370494],[999.44369708],[999.44368922],[999.44368135],[999.44367349],[999.44366563],[999.44365777],[999.44364991],[999.44364204],[999.44363418],[999.44362632],[999.44361846],[999.4436106],[999.44360273],[999.44359487],[999.44358701]
