Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60
[0.01119934],[0.01119897],[0.0111986],[0.01119823],[0.01119786],[0.01119749],[0.01119712],[0.01119675],[0.01119638],[0.01119601],[0.01119564],[0.01119527],[0.0111949],[0.01119453],[0.01119416],[0.01119379],[0.01119342],[0.01119305],[0.01119268],[0.01119231],[0.01119194],[0.01119157],[0.0111912],[0.01119083],[0.01119046],[0.01119009],[0.01118972],[0.01118935],[0.01118898],[0.01118861],[0.01118824],[0.01118787],[0.01118751],[0.01118714],[0.01118677],[0.0111864],[0.01118603],[0.01118566],[0.01118529],[0.01118492],[0.01118455],[0.01118418],[0.01118381],[0.01118344],[0.01118307],[0.0111827],[0.01118233],[0.01118196],[0.01118159],[0.01118122],[0.01118086],[0.01118049],[0.01118012],[0.01117975],[0.01117938],[0.01117901],[0.01117864],[0.01117827],[0.0111779],[0.01117753]
[0.01119384],[0.01119193],[0.01119002],[0.01118811],[0.0111862],[0.01118429],[0.01118239],[0.01118048],[0.01117857],[0.01117666],[0.01117476],[0.01117285],[0.01117094],[0.01116904],[0.01116713],[0.01116523],[0.01116332],[0.01116142],[0.01115951],[0.01115761],[0.0111557],[0.0111538],[0.0111519],[0.01115],[0.01114809],[0.01114619],[0.01114429],[0.01114239],[0.01114049],[0.01113859],[0.01113669],[0.01113479],[0.01113289],[0.01113099],[0.01112909],[0.01112719],[0.01112529],[0.01112339],[0.01112149],[0.0111196],[0.0111177],[0.0111158],[0.01111391],[0.01111201],[0.01111011],[0.01110822],[0.01110632],[0.01110443],[0.01110253],[0.01110064],[0.01109874],[0.01109685],[0.01109496],[0.01109306],[0.01109117],[0.01108928],[0.01108739],[0.0110855],[0.0110836],[0.01108171]
[0.01119126],[0.01120726],[0.01122328],[0.01123933],[0.0112554],[0.01127149],[0.01128761],[0.01130374],[0.01131991],[0.01133609],[0.0113523],[0.01136853],[0.01138478],[0.01140106],[0.01141736],[0.01143369],[0.01145003],[0.0114664],[0.0114828],[0.01149922],[0.01151566],[0.01153212],[0.01154861],[0.01156512],[0.01158166],[0.01159821],[0.0116148],[0.0116314],[0.01164803],[0.01166469],[0.01168137],[0.01169807],[0.01171479],[0.01173154],[0.01174831],[0.01176511],[0.01178193],[0.01179878],[0.01181565],[0.01183254],[0.01184946],[0.0118664],[0.01188337],[0.01190036],[0.01191737],[0.01193441],[0.01195147],[0.01196856],[0.01198567],[0.01200281],[0.01201997],[0.01203716],[0.01205437],[0.0120716],[0.01208886],[0.01210614],[0.01212345],[0.01214079],[0.01215814],[0.01217553]
[0.01134659],[0.01134563],[0.01134468],[0.01134372],[0.01134277],[0.01134181],[0.01134086],[0.0113399],[0.01133895],[0.01133799],[0.01133704],[0.01133609],[0.01133513],[0.01133418],[0.01133322],[0.01133227],[0.01133132],[0.01133036],[0.01132941],[0.01132845],[0.0113275],[0.01132655],[0.01132559],[0.01132464],[0.01132369],[0.01132273],[0.01132178],[0.01132083],[0.01131987],[0.01131892],[0.01131797],[0.01131702],[0.01131606],[0.01131511],[0.01131416],[0.01131321],[0.01131225],[0.0113113],[0.01131035],[0.0113094],[0.01130844],[0.01130749],[0.01130654],[0.01130559],[0.01130464],[0.01130369],[0.01130273],[0.01130178],[0.01130083],[0.01129988],[0.01129893],[0.01129798],[0.01129703],[0.01129608],[0.01129512],[0.01129417],[0.01129322],[0.01129227],[0.01129132],[0.01129037]
[0.01133403],[0.01133079],[0.01132756],[0.01132432],[0.01132109],[0.01131786],[0.01131463],[0.0113114],[0.01130817],[0.01130494],[0.01130171],[0.01129848],[0.01129525],[0.01129203],[0.0112888],[0.01128558],[0.01128236],[0.01127914],[0.01127592],[0.0112727],[0.01126948],[0.01126626],[0.01126304],[0.01125983],[0.01125661],[0.0112534],[0.01125018],[0.01124697],[0.01124376],[0.01124055],[0.01123734],[0.01123413],[0.01123092],[0.01122771],[0.01122451],[0.0112213],[0.0112181],[0.0112149],[0.01121169],[0.01120849],[0.01120529],[0.01120209],[0.01119889],[0.01119569],[0.0111925],[0.0111893],[0.01118611],[0.01118291],[0.01117972],[0.01117653],[0.01117333],[0.01117014],[0.01116695],[0.01116377],[0.01116058],[0.01115739],[0.0111542],[0.01115102],[0.01114784],[0.01114465]
[0.01130849],[0.01131459],[0.01132069],[0.0113268],[0.0113329],[0.01133901],[0.01134513],[0.01135124],[0.01135737],[0.01136349],[0.01136962],[0.01137575],[0.01138188],[0.01138802],[0.01139416],[0.0114003],[0.01140645],[0.0114126],[0.01141875],[0.01142491],[0.01143107],[0.01143723],[0.0114434],[0.01144957],[0.01145574],[0.01146192],[0.0114681],[0.01147428],[0.01148047],[0.01148666],[0.01149286],[0.01149905],[0.01150525],[0.01151146],[0.01151766],[0.01152387],[0.01153009],[0.0115363],[0.01154252],[0.01154875],[0.01155497],[0.0115612],[0.01156744],[0.01157368],[0.01157992],[0.01158616],[0.01159241],[0.01159866],[0.01160491],[0.01161117],[0.01161743],[0.01162369],[0.01162996],[0.01163623],[0.01164251],[0.01164878],[0.01165506],[0.01166135],[0.01166764],[0.01167393]
[0.01136907],[0.01136975],[0.01137043],[0.01137111],[0.01137179],[0.01137247],[0.01137315],[0.01137384],[0.01137452],[0.0113752],[0.01137588],[0.01137656],[0.01137724],[0.01137792],[0.01137861],[0.01137929],[0.01137997],[0.01138065],[0.01138133],[0.01138201],[0.01138269],[0.01138338],[0.01138406],[0.01138474],[0.01138542],[0.0113861],[0.01138679],[0.01138747],[0.01138815],[0.01138883],[0.01138951],[0.0113902],[0.01139088],[0.01139156],[0.01139224],[0.01139292],[0.01139361],[0.01139429],[0.01139497],[0.01139565],[0.01139634],[0.01139702],[0.0113977],[0.01139838],[0.01139907],[0.01139975],[0.01140043],[0.01140111],[0.0114018],[0.01140248],[0.01140316],[0.01140385],[0.01140453],[0.01140521],[0.01140589],[0.01140658],[0.01140726],[0.01140794],[0.01140863],[0.01140931]
[0.0113741],[0.01137243],[0.01137076],[0.0113691],[0.01136743],[0.01136577],[0.0113641],[0.01136244],[0.01136077],[0.01135911],[0.01135744],[0.01135578],[0.01135412],[0.01135245],[0.01135079],[0.01134913],[0.01134747],[0.0113458],[0.01134414],[0.01134248],[0.01134082],[0.01133916],[0.01133749],[0.01133583],[0.01133417],[0.01133251],[0.01133085],[0.01132919],[0.01132753],[0.01132587],[0.01132421],[0.01132255],[0.0113209],[0.01131924],[0.01131758],[0.01131592],[0.01131426],[0.01131261],[0.01131095],[0.01130929],[0.01130763],[0.01130598],[0.01130432],[0.01130267],[0.01130101],[0.01129935],[0.0112977],[0.01129604],[0.01129439],[0.01129273],[0.01129108],[0.01128943],[0.01128777],[0.01128612],[0.01128446],[0.01128281],[0.01128116],[0.01127951],[0.01127785],[0.0112762]
[0.01135919],[0.01136065],[0.01136211],[0.01136357],[0.01136503],[0.01136649],[0.01136794],[0.01136941],[0.01137087],[0.01137233],[0.01137379],[0.01137525],[0.01137671],[0.01137817],[0.01137963],[0.01138109],[0.01138255],[0.01138402],[0.01138548],[0.01138694],[0.0113884],[0.01138987],[0.01139133],[0.01139279],[0.01139426],[0.01139572],[0.01139718],[0.01139865],[0.01140011],[0.01140158],[0.01140304],[0.01140451],[0.01140597],[0.01140743],[0.0114089],[0.01141037],[0.01141183],[0.0114133],[0.01141476],[0.01141623],[0.0114177],[0.01141916],[0.01142063],[0.0114221],[0.01142356],[0.01142503],[0.0114265],[0.01142797],[0.01142943],[0.0114309],[0.01143237],[0.01143384],[0.01143531],[0.01143678],[0.01143824],[0.01143971],[0.01144118],[0.01144265],[0.01144412],[0.01144559]
[0.01136448],[0.01135535],[0.01134623],[0.01133712],[0.01132802],[0.01131892],[0.01130983],[0.01130075],[0.01129167],[0.01128261],[0.01127355],[0.0112645],[0.01125545],[0.01124641],[0.01123738],[0.01122836],[0.01121934],[0.01121033],[0.01120133],[0.01119233],[0.01118335],[0.01117437],[0.01116539],[0.01115643],[0.01114747],[0.01113852],[0.01112957],[0.01112064],[0.01111171],[0.01110278],[0.01109387],[0.01108496],[0.01107606],[0.01106717],[0.01105828],[0.0110494],[0.01104053],[0.01103166],[0.0110228],[0.01101395],[0.01100511],[0.01099627],[0.01098744],[0.01097862],[0.0109698],[0.01096099],[0.01095219],[0.0109434],[0.01093461],[0.01092583],[0.01091705],[0.01090829],[0.01089953],[0.01089078],[0.01088203],[0.01087329],[0.01086456],[0.01085584],[0.01084712],[0.01083841]
[0.01128699],[0.01129933],[0.01131169],[0.01132406],[0.01133644],[0.01134883],[0.01136124],[0.01137366],[0.0113861],[0.01139855],[0.01141101],[0.01142349],[0.01143598],[0.01144848],[0.011461],[0.01147353],[0.01148607],[0.01149863],[0.0115112],[0.01152379],[0.01153639],[0.011549],[0.01156163],[0.01157427],[0.01158693],[0.01159959],[0.01161228],[0.01162497],[0.01163768],[0.01165041],[0.01166315],[0.0116759],[0.01168866],[0.01170144],[0.01171424],[0.01172705],[0.01173987],[0.0117527],[0.01176555],[0.01177842],[0.0117913],[0.01180419],[0.01181709],[0.01183001],[0.01184295],[0.0118559],[0.01186886],[0.01188184],[0.01189483],[0.01190783],[0.01192085],[0.01193389],[0.01194694],[0.01196],[0.01197307],[0.01198617],[0.01199927],[0.01201239],[0.01202552],[0.01203867]
[0.01139757],[0.01138726],[0.01137697],[0.01136668],[0.01135641],[0.01134614],[0.01133588],[0.01132563],[0.01131539],[0.01130517],[0.01129495],[0.01128473],[0.01127453],[0.01126434],[0.01125416],[0.01124398],[0.01123382],[0.01122366],[0.01121351],[0.01120338],[0.01119325],[0.01118313],[0.01117302],[0.01116292],[0.01115283],[0.01114274],[0.01113267],[0.01112261],[0.01111255],[0.0111025],[0.01109247],[0.01108244],[0.01107242],[0.01106241],[0.01105241],[0.01104242],[0.01103244],[0.01102246],[0.0110125],[0.01100254],[0.01099259],[0.01098266],[0.01097273],[0.01096281],[0.0109529],[0.010943],[0.0109331],[0.01092322],[0.01091334],[0.01090348],[0.01089362],[0.01088377],[0.01087393],[0.0108641],[0.01085428],[0.01084447],[0.01083466],[0.01082487],[0.01081508],[0.01080531]
[0.01128902],[0.01128158],[0.01127416],[0.01126673],[0.01125931],[0.0112519],[0.01124449],[0.01123708],[0.01122968],[0.01122229],[0.0112149],[0.01120751],[0.01120013],[0.01119276],[0.01118539],[0.01117802],[0.01117066],[0.0111633],[0.01115595],[0.01114861],[0.01114127],[0.01113393],[0.0111266],[0.01111927],[0.01111195],[0.01110463],[0.01109732],[0.01109001],[0.01108271],[0.01107541],[0.01106812],[0.01106083],[0.01105354],[0.01104627],[0.01103899],[0.01103172],[0.01102446],[0.0110172],[0.01100994],[0.01100269],[0.01099545],[0.01098821],[0.01098097],[0.01097374],[0.01096651],[0.01095929],[0.01095207],[0.01094486],[0.01093766],[0.01093045],[0.01092326],[0.01091606],[0.01090887],[0.01090169],[0.01089451],[0.01088734],[0.01088017],[0.010873],[0.01086584],[0.01085869]
[0.01122465],[0.01123253],[0.01124041],[0.01124829],[0.01125618],[0.01126407],[0.01127197],[0.01127988],[0.01128779],[0.01129571],[0.01130363],[0.01131156],[0.0113195],[0.01132744],[0.01133538],[0.01134333],[0.01135129],[0.01135925],[0.01136722],[0.01137519],[0.01138317],[0.01139115],[0.01139914],[0.01140714],[0.01141514],[0.01142315],[0.01143116],[0.01143918],[0.0114472],[0.01145523],[0.01146326],[0.0114713],[0.01147935],[0.0114874],[0.01149546],[0.01150352],[0.01151159],[0.01151967],[0.01152775],[0.01153583],[0.01154392],[0.01155202],[0.01156012],[0.01156823],[0.01157635],[0.01158447],[0.01159259],[0.01160072],[0.01160886],[0.011617],[0.01162515],[0.0116333],[0.01164146],[0.01164963],[0.0116578],[0.01166598],[0.01167416],[0.01168235],[0.01169054],[0.01169874]
[0.01130228],[0.01130132],[0.01130035],[0.01129939],[0.01129842],[0.01129746],[0.0112965],[0.01129553],[0.01129457],[0.0112936],[0.01129264],[0.01129168],[0.01129071],[0.01128975],[0.01128879],[0.01128782],[0.01128686],[0.0112859],[0.01128493],[0.01128397],[0.01128301],[0.01128205],[0.01128108],[0.01128012],[0.01127916],[0.0112782],[0.01127723],[0.01127627],[0.01127531],[0.01127435],[0.01127338],[0.01127242],[0.01127146],[0.0112705],[0.01126954],[0.01126858],[0.01126761],[0.01126665],[0.01126569],[0.01126473],[0.01126377],[0.01126281],[0.01126185],[0.01126089],[0.01125992],[0.01125896],[0.011258],[0.01125704],[0.01125608],[0.01125512],[0.01125416],[0.0112532],[0.01125224],[0.01125128],[0.01125032],[0.01124936],[0.0112484],[0.01124744],[0.01124648],[0.01124552]
[0.01129228],[0.01129188],[0.01129149],[0.01129109],[0.0112907],[0.0112903],[0.0112899],[0.01128951],[0.01128911],[0.01128871],[0.01128832],[0.01128792],[0.01128752],[0.01128713],[0.01128673],[0.01128634],[0.01128594],[0.01128554],[0.01128515],[0.01128475],[0.01128435],[0.01128396],[0.01128356],[0.01128317],[0.01128277],[0.01128237],[0.01128198],[0.01128158],[0.01128119],[0.01128079],[0.01128039],[0.01128],[0.0112796],[0.01127921],[0.01127881],[0.01127841],[0.01127802],[0.01127762],[0.01127723],[0.01127683],[0.01127643],[0.01127604],[0.01127564],[0.01127525],[0.01127485],[0.01127445],[0.01127406],[0.01127366],[0.01127327],[0.01127287],[0.01127248],[0.01127208],[0.01127168],[0.01127129],[0.01127089],[0.0112705],[0.0112701],[0.01126971],[0.01126931],[0.01126891]
[0.01128347],[0.01127862],[0.01127377],[0.01126892],[0.01126407],[0.01125923],[0.01125439],[0.01124954],[0.01124471],[0.01123987],[0.01123504],[0.01123021],[0.01122538],[0.01122055],[0.01121572],[0.0112109],[0.01120608],[0.01120126],[0.01119644],[0.01119163],[0.01118681],[0.011182],[0.01117719],[0.01117239],[0.01116758],[0.01116278],[0.01115798],[0.01115318],[0.01114838],[0.01114359],[0.0111388],[0.01113401],[0.01112922],[0.01112443],[0.01111965],[0.01111486],[0.01111008],[0.01110531],[0.01110053],[0.01109576],[0.01109098],[0.01108621],[0.01108145],[0.01107668],[0.01107192],[0.01106716],[0.0110624],[0.01105764],[0.01105288],[0.01104813],[0.01104338],[0.01103863],[0.01103388],[0.01102914],[0.01102439],[0.01101965],[0.01101491],[0.01101018],[0.01100544],[0.01100071]
[0.0112442],[0.01125338],[0.01126256],[0.01127175],[0.01128095],[0.01129016],[0.01129937],[0.0113086],[0.01131783],[0.01132706],[0.01133631],[0.01134556],[0.01135482],[0.01136409],[0.01137336],[0.01138265],[0.01139194],[0.01140123],[0.01141054],[0.01141985],[0.01142917],[0.0114385],[0.01144784],[0.01145718],[0.01146653],[0.01147589],[0.01148526],[0.01149463],[0.01150401],[0.0115134],[0.0115228],[0.0115322],[0.01154162],[0.01155104],[0.01156046],[0.0115699],[0.01157934],[0.01158879],[0.01159825],[0.01160772],[0.01161719],[0.01162667],[0.01163616],[0.01164566],[0.01165517],[0.01166468],[0.0116742],[0.01168373],[0.01169326],[0.01170281],[0.01171236],[0.01172192],[0.01173148],[0.01174106],[0.01175064],[0.01176023],[0.01176983],[0.01177944],[0.01178905],[0.01179867]
[0.01134921],[0.01136194],[0.01137468],[0.01138744],[0.01140022],[0.01141301],[0.01142581],[0.01143862],[0.01145145],[0.0114643],[0.01147716],[0.01149003],[0.01150292],[0.01151582],[0.01152874],[0.01154167],[0.01155462],[0.01156758],[0.01158056],[0.01159355],[0.01160655],[0.01161957],[0.0116326],[0.01164565],[0.01165872],[0.01167179],[0.01168489],[0.01169799],[0.01171111],[0.01172425],[0.0117374],[0.01175057],[0.01176375],[0.01177694],[0.01179015],[0.01180338],[0.01181662],[0.01182987],[0.01184314],[0.01185643],[0.01186973],[0.01188304],[0.01189637],[0.01190972],[0.01192307],[0.01193645],[0.01194984],[0.01196324],[0.01197666],[0.0119901],[0.01200355],[0.01201701],[0.01203049],[0.01204398],[0.01205749],[0.01207102],[0.01208456],[0.01209811],[0.01211169],[0.01212527]
[0.01147005],[0.0114629],[0.01145576],[0.01144862],[0.01144148],[0.01143435],[0.01142722],[0.0114201],[0.01141298],[0.01140587],[0.01139876],[0.01139165],[0.01138455],[0.01137746],[0.01137037],[0.01136328],[0.0113562],[0.01134912],[0.01134205],[0.01133498],[0.01132791],[0.01132085],[0.01131379],[0.01130674],[0.0112997],[0.01129265],[0.01128561],[0.01127858],[0.01127155],[0.01126452],[0.0112575],[0.01125049],[0.01124347],[0.01123647],[0.01122946],[0.01122246],[0.01121547],[0.01120848],[0.01120149],[0.01119451],[0.01118753],[0.01118056],[0.01117359],[0.01116663],[0.01115967],[0.01115271],[0.01114576],[0.01113881],[0.01113187],[0.01112493],[0.011118],[0.01111107],[0.01110414],[0.01109722],[0.01109031],[0.01108339],[0.01107649],[0.01106958],[0.01106268],[0.01105579]
[0.01139548],[0.01139195],[0.01138842],[0.01138489],[0.01138136],[0.01137783],[0.0113743],[0.01137078],[0.01136725],[0.01136373],[0.01136021],[0.01135668],[0.01135316],[0.01134965],[0.01134613],[0.01134261],[0.01133909],[0.01133558],[0.01133207],[0.01132855],[0.01132504],[0.01132153],[0.01131802],[0.01131451],[0.01131101],[0.0113075],[0.011304],[0.01130049],[0.01129699],[0.01129349],[0.01128999],[0.01128649],[0.01128299],[0.01127949],[0.011276],[0.0112725],[0.01126901],[0.01126551],[0.01126202],[0.01125853],[0.01125504],[0.01125155],[0.01124807],[0.01124458],[0.01124109],[0.01123761],[0.01123413],[0.01123064],[0.01122716],[0.01122368],[0.0112202],[0.01121673],[0.01121325],[0.01120977],[0.0112063],[0.01120283],[0.01119935],[0.01119588],[0.01119241],[0.01118894]
[0.01133794],[0.01131558],[0.01129326],[0.01127099],[0.01124877],[0.01122659],[0.01120445],[0.01118235],[0.0111603],[0.01113829],[0.01111633],[0.01109441],[0.01107253],[0.01105069],[0.0110289],[0.01100715],[0.01098545],[0.01096378],[0.01094216],[0.01092059],[0.01089905],[0.01087756],[0.01085611],[0.0108347],[0.01081333],[0.01079201],[0.01077073],[0.01074949],[0.01072829],[0.01070714],[0.01068602],[0.01066495],[0.01064392],[0.01062293],[0.01060198],[0.01058107],[0.01056021],[0.01053938],[0.0105186],[0.01049786],[0.01047715],[0.01045649],[0.01043587],[0.01041529],[0.01039476],[0.01037426],[0.0103538],[0.01033338],[0.010313],[0.01029267],[0.01027237],[0.01025211],[0.0102319],[0.01021172],[0.01019158],[0.01017148],[0.01015143],[0.01013141],[0.01011143],[0.01009149]
[0.01112061],[0.01112314],[0.01112567],[0.01112819],[0.01113072],[0.01113325],[0.01113578],[0.01113832],[0.01114085],[0.01114338],[0.01114591],[0.01114844],[0.01115098],[0.01115351],[0.01115605],[0.01115858],[0.01116112],[0.01116366],[0.01116619],[0.01116873],[0.01117127],[0.01117381],[0.01117635],[0.01117889],[0.01118143],[0.01118397],[0.01118651],[0.01118905],[0.0111916],[0.01119414],[0.01119669],[0.01119923],[0.01120178],[0.01120432],[0.01120687],[0.01120942],[0.01121196],[0.01121451],[0.01121706],[0.01121961],[0.01122216],[0.01122471],[0.01122726],[0.01122981],[0.01123237],[0.01123492],[0.01123747],[0.01124003],[0.01124258],[0.01124514],[0.01124769],[0.01125025],[0.0112528],[0.01125536],[0.01125792],[0.01126048],[0.01126304],[0.0112656],[0.01126816],[0.01127072]
[0.01113539],[0.01112548],[0.01111558],[0.01110569],[0.01109581],[0.01108594],[0.01107608],[0.01106623],[0.01105638],[0.01104655],[0.01103672],[0.0110269],[0.01101709],[0.01100729],[0.0109975],[0.01098771],[0.01097794],[0.01096817],[0.01095841],[0.01094866],[0.01093892],[0.01092919],[0.01091947],[0.01090975],[0.01090005],[0.01089035],[0.01088066],[0.01087098],[0.01086131],[0.01085165],[0.010842],[0.01083235],[0.01082271],[0.01081308],[0.01080346],[0.01079385],[0.01078425],[0.01077466],[0.01076507],[0.01075549],[0.01074593],[0.01073637],[0.01072681],[0.01071727],[0.01070774],[0.01069821],[0.01068869],[0.01067918],[0.01066968],[0.01066019],[0.01065071],[0.01064123],[0.01063177],[0.01062231],[0.01061286],[0.01060342],[0.01059398],[0.01058456],[0.01057514],[0.01056573]
[0.01103627],[0.01103359],[0.0110309],[0.01102822],[0.01102554],[0.01102286],[0.01102018],[0.0110175],[0.01101482],[0.01101214],[0.01100946],[0.01100678],[0.01100411],[0.01100143],[0.01099876],[0.01099608],[0.01099341],[0.01099073],[0.01098806],[0.01098539],[0.01098272],[0.01098005],[0.01097738],[0.01097471],[0.01097204],[0.01096937],[0.0109667],[0.01096403],[0.01096137],[0.0109587],[0.01095604],[0.01095337],[0.01095071],[0.01094804],[0.01094538],[0.01094272],[0.01094006],[0.0109374],[0.01093474],[0.01093208],[0.01092942],[0.01092676],[0.01092411],[0.01092145],[0.01091879],[0.01091614],[0.01091348],[0.01091083],[0.01090818],[0.01090552],[0.01090287],[0.01090022],[0.01089757],[0.01089492],[0.01089227],[0.01088962],[0.01088697],[0.01088432],[0.01088168],[0.01087903]
[0.01100974],[0.01100943],[0.01100913],[0.01100882],[0.01100852],[0.01100822],[0.01100791],[0.01100761],[0.01100731],[0.011007],[0.0110067],[0.0110064],[0.01100609],[0.01100579],[0.01100549],[0.01100518],[0.01100488],[0.01100457],[0.01100427],[0.01100397],[0.01100366],[0.01100336],[0.01100306],[0.01100275],[0.01100245],[0.01100215],[0.01100184],[0.01100154],[0.01100124],[0.01100093],[0.01100063],[0.01100033],[0.01100002],[0.01099972],[0.01099942],[0.01099911],[0.01099881],[0.01099851],[0.0109982],[0.0109979],[0.0109976],[0.01099729],[0.01099699],[0.01099669],[0.01099638],[0.01099608],[0.01099578],[0.01099547],[0.01099517],[0.01099487],[0.01099456],[0.01099426],[0.01099396],[0.01099365],[0.01099335],[0.01099305],[0.01099274],[0.01099244],[0.01099214],[0.01099184]
[0.01101292],[0.01101908],[0.01102525],[0.01103143],[0.01103761],[0.01104379],[0.01104997],[0.01105616],[0.01106235],[0.01106855],[0.01107475],[0.01108095],[0.01108715],[0.01109336],[0.01109957],[0.01110579],[0.01111201],[0.01111823],[0.01112446],[0.01113069],[0.01113692],[0.01114316],[0.0111494],[0.01115564],[0.01116189],[0.01116814],[0.0111744],[0.01118065],[0.01118691],[0.01119318],[0.01119945],[0.01120572],[0.01121199],[0.01121827],[0.01122456],[0.01123084],[0.01123713],[0.01124342],[0.01124972],[0.01125602],[0.01126232],[0.01126863],[0.01127494],[0.01128126],[0.01128757],[0.01129389],[0.01130022],[0.01130655],[0.01131288],[0.01131921],[0.01132555],[0.0113319],[0.01133824],[0.01134459],[0.01135094],[0.0113573],[0.01136366],[0.01137003],[0.01137639],[0.01138276]
