Step_1,Step_2,Step_3,Step_4,Step_5,Step_6
[999.39070787],[999.39066028],[999.39065885],[999.39065742],[999.39065599],[999.39065456]
[999.4679623],[999.46799515],[999.46799261],[999.46799007],[999.46798753],[999.46798499]
[999.2788516],[999.27885077],[999.27884892],[999.27884708],[999.27884524],[999.2788434]
[999.35952531],[999.35953694],[999.35953582],[999.3595347],[999.35953359],[999.35953247]
[999.3302673],[999.33022716],[999.33022848],[999.3302298],[999.33023112],[999.33023245]
[999.49089254],[999.49092205],[999.49092218],[999.49092232],[999.49092245],[999.49092259]
[999.30524939],[999.30534454],[999.30534635],[999.30534817],[999.30534998],[999.30535179]
[999.20315823],[999.20316133],[999.20315734],[999.20315336],[999.20314937],[999.20314538]
[999.33224214],[999.3322205],[999.33222191],[999.33222332],[999.33222472],[999.33222613]
[999.39688953],[999.39683031],[999.39682936],[999.3968284],[999.39682744],[999.39682649]
[999.44135022],[999.44127005],[999.44127246],[999.44127488],[999.4412773],[999.44127972]
[999.48346242],[999.48347564],[999.48347833],[999.48348102],[999.48348372],[999.48348641]
[999.37099765],[999.37101105],[999.37100623],[999.37100141],[999.37099659],[999.37099177]
[999.34319404],[999.3431605],[999.34315961],[999.34315872],[999.34315784],[999.34315695]
[999.4119374],[999.41200169],[999.41200165],[999.41200161],[999.41200157],[999.41200153]
[999.28008695],[999.28004854],[999.2800498],[999.28005106],[999.28005232],[999.28005358]
[999.41528313],[999.41537141],[999.41536877],[999.41536614],[999.41536351],[999.41536087]
[999.28902812],[999.28917384],[999.28917116],[999.28916848],[999.28916581],[999.28916313]
[999.2454163],[999.24538239],[999.24537148],[999.24536056],[999.24534964],[999.24533873]
[999.33714847],[999.33715904],[999.33715262],[999.33714621],[999.3371398],[999.33713339]
[999.33311139],[999.33284044],[999.33283697],[999.3328335],[999.33283003],[999.33282656]
[999.48991038],[999.49024865],[999.49025006],[999.49025147],[999.49025287],[999.49025428]
[999.20081228],[999.20065273],[999.20065287],[999.200653],[999.20065313],[999.20065327]
[999.41534021],[999.41550323],[999.41550456],[999.41550588],[999.41550721],[999.41550854]
[999.26894709],[999.26924892],[999.26924919],[999.26924947],[999.26924975],[999.26925003]
[999.16265801],[999.1626738],[999.16266145],[999.16264909],[999.16263673],[999.16262437]
[999.28060587],[999.28070652],[999.28067982],[999.28065312],[999.28062641],[999.28059971]
[999.2160674],[999.21605362],[999.21601849],[999.21598335],[999.21594822],[999.21591308]
[999.19072134],[999.19058017],[999.19054476],[999.19050935],[999.19047394],[999.19043853]
[999.27124494],[999.27087904],[999.27085334],[999.27082764],[999.27080194],[999.27077623]
[999.4312357],[999.43126907],[999.43125509],[999.43124111],[999.43122713],[999.43121315]
[999.29276353],[999.29260036],[999.292599],[999.29259765],[999.29259629],[999.29259493]
[999.41293939],[999.41316329],[999.41315329],[999.41314329],[999.41313329],[999.41312329]
[999.18255325],[999.18257838],[999.18257047],[999.18256256],[999.18255466],[999.18254675]
[999.26793598],[999.2679119],[999.2679081],[999.2679043],[999.26790051],[999.26789671]
[999.32282318],[999.32277481],[999.32277303],[999.32277124],[999.32276945],[999.32276766]
[999.34712802],[999.34705913],[999.34705805],[999.34705698],[999.3470559],[999.34705483]
[999.36875271],[999.36869376],[999.36869334],[999.36869292],[999.3686925],[999.36869208]
[999.36904059],[999.36903767],[999.36903507],[999.36903247],[999.36902987],[999.36902727]
[999.32573375],[999.32534676],[999.3253465],[999.32534624],[999.32534598],[999.32534573]
[999.60146138],[999.60146478],[999.60146212],[999.60145947],[999.60145681],[999.60145415]
[999.37185189],[999.37182867],[999.37182527],[999.37182186],[999.37181845],[999.37181504]
[999.36408307],[999.36425046],[999.3642444],[999.36423834],[999.36423229],[999.36422623]
[999.20318625],[999.20324502],[999.20324053],[999.20323604],[999.20323155],[999.20322706]
[999.25996689],[999.25987906],[999.25987783],[999.25987659],[999.25987535],[999.25987412]
[999.39887085],[999.39898038],[999.39897553],[999.39897067],[999.39896582],[999.39896097]
[999.22628088],[999.22621981],[999.22622144],[999.22622307],[999.2262247],[999.22622633]
[999.37878896],[999.37863861],[999.3786401],[999.37864159],[999.37864308],[999.37864457]
[999.47830491],[999.47830529],[999.47830379],[999.47830229],[999.47830078],[999.47829928]
[999.35653694],[999.3566079],[999.35660643],[999.35660497],[999.3566035],[999.35660204]
[999.27634251],[999.27633759],[999.27633716],[999.27633672],[999.27633629],[999.27633585]
[999.33476206],[999.33471538],[999.33471215],[999.33470891],[999.33470568],[999.33470245]
[999.37774667],[999.37762141],[999.37761933],[999.37761724],[999.37761515],[999.37761307]
[999.46537711],[999.46539362],[999.46539125],[999.46538889],[999.46538653],[999.46538417]
[999.34357579],[999.34350187],[999.34349832],[999.34349477],[999.34349122],[999.34348767]
[999.44093677],[999.44101758],[999.44101759],[999.4410176],[999.44101761],[999.44101762]
[999.27055728],[999.27059112],[999.27058432],[999.27057752],[999.27057073],[999.27056393]
[999.2941033],[999.29415719],[999.2941448],[999.29413241],[999.29412002],[999.29410763]
[999.24859891],[999.24839818],[999.24839331],[999.24838844],[999.24838358],[999.24837871]
[999.55589398],[999.555719],[999.5557169],[999.5557148],[999.5557127],[999.5557106]
[999.53041515],[999.53058284],[999.53058055],[999.53057825],[999.53057595],[999.53057365]
[999.24786124],[999.24784063],[999.24784128],[999.24784194],[999.24784259],[999.24784324]
[999.35509728],[999.35514405],[999.35514399],[999.35514393],[999.35514388],[999.35514382]
[999.32237515],[999.32243111],[999.32242881],[999.3224265],[999.3224242],[999.3224219]
[999.3011641],[999.30106194],[999.30105336],[999.30104478],[999.30103619],[999.30102761]
[999.4023067],[999.40225168],[999.40224714],[999.40224261],[999.40223807],[999.40223353]
[999.39046226],[999.39040105],[999.39040269],[999.39040433],[999.39040596],[999.3904076]
[999.41082678],[999.41093023],[999.41093094],[999.41093166],[999.41093237],[999.41093309]
[999.28648457],[999.28635313],[999.28635236],[999.28635158],[999.28635081],[999.28635003]
[999.44144536],[999.44145122],[999.44145116],[999.44145111],[999.44145106],[999.44145101]
[999.36600819],[999.36609722],[999.36609807],[999.36609892],[999.36609977],[999.36610061]
[999.29177102],[999.29167614],[999.29167441],[999.29167268],[999.29167095],[999.29166922]
[999.42178921],[999.42190171],[999.42189456],[999.42188741],[999.42188026],[999.42187311]
[999.25344064],[999.25326913],[999.25326693],[999.25326473],[999.25326253],[999.25326033]
[999.50754961],[999.50745031],[999.50744958],[999.50744886],[999.50744813],[999.50744741]
[999.47305249],[999.47302923],[999.47302873],[999.47302823],[999.47302773],[999.47302722]
[999.40616493],[999.40610278],[999.40610568],[999.40610857],[999.40611146],[999.40611436]
[999.44421096],[999.44418047],[999.44418091],[999.44418135],[999.4441818],[999.44418224]
[999.41679217],[999.41680999],[999.41681202],[999.41681406],[999.41681609],[999.41681813]
[999.37434933],[999.37423377],[999.37423144],[999.37422911],[999.37422678],[999.37422445]
[999.47803793],[999.47816104],[999.47816374],[999.47816644],[999.47816915],[999.47817185]
[999.29579073],[999.2958976],[999.29589932],[999.29590105],[999.29590277],[999.2959045]
[999.28555408],[999.28546866],[999.28547112],[999.28547358],[999.28547604],[999.2854785]
[999.43593753],[999.43601116],[999.43600237],[999.43599358],[999.43598479],[999.435976]
[999.30393077],[999.30381745],[999.30381819],[999.30381893],[999.30381967],[999.30382041]
[999.48612765],[999.4861505],[999.48615289],[999.48615528],[999.48615767],[999.48616006]
[999.37236507],[999.37236507],[999.3723569],[999.37234872],[999.37234055],[999.37233238]
[999.33614851],[999.3362149],[999.33621723],[999.33621956],[999.33622189],[999.33622422]
[999.3024327],[999.30252476],[999.30252056],[999.30251636],[999.30251216],[999.30250796]
[999.24638446],[999.24635478],[999.24635433],[999.24635389],[999.24635345],[999.24635301]
[999.38517996],[999.38534476],[999.38533065],[999.38531655],[999.38530244],[999.38528834]
[999.09366406],[999.0935879],[999.09356943],[999.09355096],[999.09353249],[999.09351402]
[999.42548485],[999.42541392],[999.42540962],[999.42540533],[999.42540104],[999.42539675]
[999.43404378],[999.43400896],[999.43401101],[999.43401305],[999.43401509],[999.43401714]
[999.4164112],[999.41629719],[999.41629383],[999.41629047],[999.41628711],[999.41628375]
[999.5498871],[999.54988886],[999.54988788],[999.5498869],[999.54988592],[999.54988495]
[999.38699451],[999.38697422],[999.38697147],[999.38696871],[999.38696596],[999.3869632]
[999.45229685],[999.45239558],[999.45239363],[999.45239167],[999.45238972],[999.45238776]
[999.19227534],[999.19229008],[999.19228692],[999.19228376],[999.1922806],[999.19227744]
[999.3208746],[999.320762],[999.3207638],[999.32076561],[999.32076742],[999.32076922]
[999.49504598],[999.49511015],[999.49510688],[999.4951036],[999.49510033],[999.49509705]
[999.30092053],[999.30101515],[999.30100954],[999.30100392],[999.3009983],[999.30099269]
[999.24655168],[999.24649042],[999.2464861],[999.24648178],[999.24647745],[999.24647313]
[999.40788957],[999.40789783],[999.40789794],[999.40789805],[999.40789815],[999.40789826]
[999.35652671],[999.35647173],[999.35646592],[999.3564601],[999.35645428],[999.35644847]
[999.41087365],[999.41080459],[999.41080172],[999.41079884],[999.41079597],[999.4107931]
[999.44222154],[999.442302],[999.442303],[999.44230399],[999.44230499],[999.44230598]
[999.29460204],[999.29461601],[999.29461261],[999.29460921],[999.29460581],[999.29460242]
[999.3369573],[999.33697443],[999.33697325],[999.33697208],[999.3369709],[999.33696973]
[999.34095032],[999.34094327],[999.34094202],[999.34094078],[999.34093954],[999.34093829]
[999.3633016],[999.36331157],[999.36331218],[999.3633128],[999.36331341],[999.36331402]
[999.35108414],[999.35103111],[999.35102852],[999.35102592],[999.35102333],[999.35102073]
[999.41024884],[999.41013749],[999.41013849],[999.4101395],[999.4101405],[999.41014151]
[999.48855295],[999.48873421],[999.4887341],[999.48873399],[999.48873388],[999.48873378]
[999.20614089],[999.20610298],[999.20610539],[999.20610779],[999.20611019],[999.2061126]
[999.37990171],[999.37990648],[999.37990488],[999.37990327],[999.37990166],[999.37990005]
[999.35684445],[999.3567883],[999.35678879],[999.35678929],[999.35678978],[999.35679027]
[999.42626347],[999.42634875],[999.42634969],[999.42635062],[999.42635156],[999.4263525]
[999.22796729],[999.22797657],[999.2279726],[999.22796864],[999.22796467],[999.22796071]
[999.31548669],[999.31547182],[999.31546439],[999.31545696],[999.31544953],[999.31544209]
[999.35074423],[999.35071962],[999.35071051],[999.35070139],[999.35069228],[999.35068317]
[999.36663502],[999.36667863],[999.36666236],[999.36664608],[999.36662981],[999.36661354]
[999.23876409],[999.2387277],[999.23870847],[999.23868924],[999.23867002],[999.23865079]
[999.34557546],[999.34558387],[999.34557398],[999.34556408],[999.34555419],[999.3455443]
[999.29758681],[999.29760612],[999.29759615],[999.29758618],[999.29757621],[999.29756623]
[999.26740381],[999.26737193],[999.26736396],[999.267356],[999.26734804],[999.26734008]
[999.35990116],[999.35996467],[999.35994966],[999.35993465],[999.35991963],[999.35990462]
[999.14955681],[999.14957047],[999.14956498],[999.14955948],[999.14955399],[999.14954849]
[999.25292642],[999.25291356],[999.25290009],[999.25288663],[999.25287317],[999.25285971]
[999.28072685],[999.28066723],[999.28066124],[999.28065526],[999.28064928],[999.2806433]
[999.4039213],[999.4038799],[999.4038699],[999.4038599],[999.4038499],[999.4038399]
[999.35210364],[999.35209238],[999.35207936],[999.35206635],[999.35205333],[999.35204031]
[999.30726034],[999.3072258],[999.3072167],[999.30720761],[999.30719852],[999.30718942]
[999.34153076],[999.3415279],[999.34152135],[999.34151481],[999.34150826],[999.34150171]
[999.31105139],[999.31110808],[999.31110154],[999.311095],[999.31108846],[999.31108191]
[999.22283717],[999.22275172],[999.22274773],[999.22274373],[999.22273974],[999.22273574]
[999.40674211],[999.40661706],[999.40661467],[999.40661229],[999.4066099],[999.40660752]
[999.45549376],[999.45531435],[999.45531284],[999.45531133],[999.45530982],[999.45530831]
[999.53477566],[999.53475485],[999.53474112],[999.5347274],[999.53471367],[999.53469994]
[999.37174237],[999.37189392],[999.371895],[999.37189609],[999.37189718],[999.37189827]
[999.22410029],[999.22398619],[999.22398656],[999.22398693],[999.2239873],[999.22398768]
[999.41579876],[999.41583939],[999.41583599],[999.41583258],[999.41582917],[999.41582576]
[999.31443346],[999.31438512],[999.31438482],[999.31438452],[999.31438422],[999.31438392]
[999.3860816],[999.38606129],[999.38606117],[999.38606105],[999.38606093],[999.38606082]
[999.3740225],[999.37390472],[999.37390388],[999.37390303],[999.37390219],[999.37390135]
[999.48453732],[999.48463295],[999.48463004],[999.48462712],[999.48462421],[999.48462129]
[999.24715135],[999.24703882],[999.24703738],[999.24703593],[999.24703449],[999.24703304]
[999.61147144],[999.61149138],[999.61149349],[999.6114956],[999.61149771],[999.61149982]
[999.34927],[999.34954908],[999.34954671],[999.34954434],[999.34954197],[999.3495396]
[999.11109913],[999.11104524],[999.11104388],[999.11104252],[999.11104116],[999.1110398]
[999.37783344],[999.37787622],[999.37787261],[999.377869],[999.3778654],[999.37786179]
[999.29606161],[999.29606969],[999.29606576],[999.29606182],[999.29605789],[999.29605396]
[999.32341239],[999.3234243],[999.32341455],[999.3234048],[999.32339506],[999.32338531]
[999.30174806],[999.30169683],[999.30169619],[999.30169556],[999.30169493],[999.3016943]
[999.41536255],[999.41532743],[999.41532879],[999.41533014],[999.41533149],[999.41533285]
[999.41275427],[999.41280516],[999.41280306],[999.41280097],[999.41279888],[999.41279678]
[999.27482185],[999.27480049],[999.27480097],[999.27480146],[999.27480195],[999.27480244]
[999.37589694],[999.37583844],[999.37584044],[999.37584244],[999.37584444],[999.37584644]
[999.44428195],[999.44442083],[999.44441983],[999.44441883],[999.44441783],[999.44441682]
[999.14214912],[999.1421597],[999.14215175],[999.1421438],[999.14213585],[999.1421279]
[999.29365085],[999.29370385],[999.29368833],[999.29367281],[999.29365729],[999.29364177]
[999.17722894],[999.17718048],[999.17717169],[999.17716289],[999.17715409],[999.17714529]
[999.38620246],[999.38611971],[999.38611416],[999.3861086],[999.38610304],[999.38609749]
[999.43117148],[999.4312299],[999.43122588],[999.43122186],[999.43121783],[999.43121381]
[999.24759009],[999.24752527],[999.24752494],[999.24752462],[999.2475243],[999.24752398]
[999.42001597],[999.42002037],[999.4200178],[999.42001523],[999.42001266],[999.42001009]
[999.33052579],[999.33069742],[999.33069296],[999.3306885],[999.33068405],[999.33067959]
[999.11540576],[999.11523052],[999.11522925],[999.11522798],[999.11522671],[999.11522544]
[999.49559647],[999.49546001],[999.49546049],[999.49546098],[999.49546146],[999.49546194]
[999.45553108],[999.45549943],[999.45549554],[999.45549164],[999.45548775],[999.45548385]
[999.37570685],[999.37581078],[999.3758083],[999.37580582],[999.37580334],[999.37580086]
[999.24147346],[999.241498],[999.24149677],[999.24149553],[999.2414943],[999.24149306]
[999.30071704],[999.30073133],[999.30072978],[999.30072823],[999.30072668],[999.30072513]
[999.31545836],[999.31562207],[999.31561175],[999.31560143],[999.31559111],[999.31558079]
